counted_store_no,stock_cnt_ref_2,item_code,bin_no,quantity,res_qty,counted_undamaged,counted_damaged,sht_qty,sht_val,surp_qty,surp_val,description,undam_val,dam_val,sheet_name,source_file,document_type
STAT.STORE,NT2023,101842,NONE,5.0,0,10.0,0,0,0.0,5,227.13,BOOKS: WEEKLY TIME JD 130,227.13,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,101907,NONE,21.0,0,21.0,0,0,0.0,0,0.0,BOOKS TIME JD 132 (LARGE),2667.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,101966,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BOOKS STATEMENT OF JOURNEYS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,101974,NONE,23.0,0,23.0,0,0,0.0,0,0.0,BOOKS PETROL ISSUES,1187.88,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,101982,NONE,23.0,0,23.0,0,0,0.0,0,0.0,BOOKS DIESEL ISSUES,1741.49,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102059,NONE,189.0,0,189.0,0,0,0.0,0,0.0,BOSTIK 25ML,1162.35,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102083,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CARBON A4 TYPING,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102148,NONE,109.0,0,109.0,0,0,0.0,0,0.0,CARBON A4 HANDWRITING,14215.28,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102202,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CARBON A4 DOUBLE SIDED,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102261,NONE,21.0,0,21.0,0,0,0.0,0,0.0,CHALK BLACKBOARD WHITE,90.44,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102330,NONE,34.0,0,34.0,0,0,0.0,0,0.0,URGENT STICKERS,461.72,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102334,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CLAMPS BUTTERFLY LARGE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102350,NONE,36.0,0,36.0,0,0,0.0,0,0.0,BOOKS AERIAL PLAT FORM,253.73,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102376,NONE,13.0,0,13.0,0,0,0.0,0,0.0,BOOKS TRUCK MOUNTING CRANE,298.56,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102458,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CARDS ID,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102460,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"AA Batteries 1,5V-4pack",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102463,00NONE,191.0,0,191.0,0,0,0.0,0,0.0,"AAA BATTERIES 2PACK-2,5V",7445.18,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102465,00NONE,243.0,0,243.0,0,0,0.0,0,0.0,"AA BATTERIES 1,5V-  2pack",8643.96,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102474,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CUFF-LINKS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102504,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CUFF LINKS NEW,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102512,NONE,549.0,0,549.0,0,0,0.0,0,0.0,CLIPS PAPER LARGE,3307.01,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102513,NONE,58.0,0,58.0,0,0,0.0,0,0.0,CLIPS PAPER COLOURED,403.68,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102516,NONE,192.0,0,191.0,0,1,8.89,0,0.0,PAPER CLIPS 50mm,1697.99,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102598,00NONE,583.0,0,583.0,0,0,0.0,0,0.0,CLIPS:FOLD BACK 19MM,460.57,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102601,00NONE,901.0,0,901.0,0,0,0.0,0,0.0,"CLIPS :FOLDS  BACK,25MM",911.3,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102628,00NONE,247.0,0,247.0,0,0,0.0,0,0.0,CLIPS FOLD BACK 32MM,407.55,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102636,00NONE,615.0,0,615.0,0,0,0.0,0,0.0,CLIPS :FOLD BACK 41MM,1826.55,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102644,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CLIPS PAPER BULLDOG 75 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102650,NONE,21.0,0,21.0,0,0,0.0,0,0.0,BULLDOG CLIP 100MM,168.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102652,N000NE,726.0,0,726.0,0,0,0.0,0,0.0,CLIPS FOLD BACK 50MM,3397.95,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102709,NONE,2299.0,0,2299.0,0,0,0.0,0,0.0,"COVERS I,J, RONAC PLASTIC",15518.25,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102814,NONE,16.0,0,16.0,0,0,0.0,0,0.0,ENVELOPES WHITE 90X152MM,950.54,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102873,NONE,22.0,0,22.0,0,0,0.0,0,0.0,ENVELOPES MANILLA 90X152MM WINDOW,808.61,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,102946,NONE,40.0,0,40.0,0,0,0.0,0,0.0,ENVELOPES MANILLA 220X110MM,1839.27,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103004,NONE,385.0,0,385.0,0,0,0.0,0,0.0,ENVELOPES MANILLA 220X110MM WINDOW,78778.7,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103055,NONE,5.0,0,5.0,0,0,0.0,0,0.0,ENVELOPES:WHITE MANILLA POCKET 220 X 110,206.8,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103063,NONE,23.0,0,23.0,0,0,0.0,0,0.0,ENVELOPES MANILLA 250X176MM,2875.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103136,NONE,14750.0,0,14750.0,0,0,0.0,0,0.0,ENVELOPES K/S MANILLA 381 X 254,29324.8,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103150,NONE,43.0,0,43.0,0,0,0.0,0,0.0,C3 ENV Manilla 458x324mm,21500.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103241,NONE,769.0,0,679.0,0,90,741.6,0,0.0,ERASERS PENCIL,5594.96,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103306,NONE,26.0,0,26.0,0,0,0.0,0,0.0,ERASERS TYPEWRITER PENCIL TYPE,116.56,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103357,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CARTRIGES HP 51629 A,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103365,NONE,286.0,0,286.0,0,0,0.0,0,0.0,EMBLEM KLERKSDORP,1584.44,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103438,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FILES DOUBLE FOLDER,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103462,NONE,5200.0,0,5200.0,0,0,0.0,0,0.0,FILES FIVE CUT - YELLOW,9672.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103497,NONE,6700.0,0,6700.0,0,0,0.0,0,0.0,FILES FIVE CUT,12462.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103616,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FILES MARVO GRIP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103675,NONE,102.0,0,102.0,0,0,0.0,0,0.0,FILES LEVER ARCH A5,1226.92,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103721,NONE,1139.0,0,1139.0,0,0,0.0,0,0.0,FILES A4 LEVER ARCH,27746.04,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103799,NONE,192.0,0,192.0,0,0,0.0,0,0.0,FILES A4 LEVER ARCH SMALL,4677.12,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103853,NONE,1705.0,0,1705.0,0,0,0.0,0,0.0,FILES ACME,1035.75,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103926,NONE,138.0,0,138.0,0,0,0.0,0,0.0,FILES TWO RING,3361.68,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103930,NONE,0.0,0,0.0,0,0,0.0,0,0.0,SUSPENSION FILES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,103985,NONE,1111.0,0,1111.0,0,0,0.0,0,0.0,FILES ORDINARY YELLOW,3995.6,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104043,NONE,269.0,0,269.0,0,0,0.0,0,0.0,FINGER TIPS RUBBER ALL SIZES,630.81,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104167,00NONE,96.0,0,96.0,0,0,0.0,0,0.0,GRIP BINDERS 25MM + 76MM,1587.2,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104213,00NONE,184.0,0,184.0,0,0,0.0,0,0.0,FASTENERS TWIN CLIP,4213.6,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104264,NONE,1078.0,0,1078.0,0,0,0.0,0,0.0,HIGHLIGHTERS,21236.6,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104272,NONE,174.0,0,174.0,0,0,0.0,0,0.0,INK STAMP PAD VIOLET,2021.88,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104345,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"INK,FRANKEERMASJIEN-ROOI-50ML",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104418,NONE,13.0,0,13.0,0,0,0.0,0,0.0,INK REXEL NO MACHINE *,929.37,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104442,NONE,8.0,0,7.0,0,1,73.18,0,0.0,KEY RING,512.26,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104477,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LABELS BLUE BORDER,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104523,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LABELS RED BORDER,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104604,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LETTERHEADS A4 TREASURY,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104655,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LACES FILING,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104663,NONE,170.0,0,170.0,0,0,0.0,0,0.0,LOGO PEN,2122.78,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104728,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LIFT OFF OLIVETTI ET MACHINES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,104833,NONE,53.0,0,53.0,0,0,0.0,0,0.0,"RING-REINFORCEMENTS, P,V,C,",349.8,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105015,NONE,0.0,0,0.0,0,0,0.0,0,0.0,PADS ACCOUNTANTS ANALYSIS JD 500,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105074,00NONE,57.0,0,57.0,0,0,0.0,0,0.0,PADS STAMP SMALL,1776.76,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105147,00NONE,45.0,0,45.0,0,0,0.0,0,0.0,PADS STAMP LARGE,1575.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105201,NONE,0.0,0,0.0,0,0,0.0,0,0.0,PAPER BLOTTING,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105317,00NONE,712.0,0,712.0,0,0,0.0,0,0.0,WIT BOND A3 - 80 GSM,136276.8,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105325,NONE,0.0,0,0.0,0,0,0.0,0,0.0,PAPER TYPEK BOND 80 GSM WHITE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105333,00NONE,3452.0,0,3451.0,0,1,169.36,0,0.0,YELLOW PAPER BOND A4 80 GSM,584461.36,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105341,00NONE,4555.0,0,4555.0,0,0,0.0,0,0.0,GROEN TYPEK BOND A4 80 GSM,771434.8,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105368,NONE,2345.0,0,2345.0,0,0,0.0,0,0.0,BLOU 70 GSM TYPEK BOND,397149.2,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105376,00NONE,3652.0,0,3652.0,0,0,0.0,0,0.0,PAPER A4 ROTATRIM BRITE RED80G,703229.12,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105400,00NONE,570.0,0,570.0,0,0,0.0,0,0.0,WHITEBOARD MARKERS,5689.2,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105406,NONE,89.0,0,89.0,0,0,0.0,0,0.0,WHITE BOARD MARKER,1071.56,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105449,00NONE,2635.0,0,2635.0,0,0,0.0,0,0.0,PIENK TYPEK BOND A4 80 GSM,446263.6,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105496,NONE,545.0,0,545.0,0,0,0.0,0,0.0,PERMANENT MARKERS-BLACK/BLUE/RED,2992.05,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105503,NONE,0.0,0,0.0,0,0,0.0,0,0.0,PAPER FEINT RULED A4,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105511,NONE,463.0,0,463.0,0,0,0.0,0,0.0,EKSAMENBLOKKE,7950.28,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105562,NONE,0.0,0,0.0,0,0,0.0,0,0.0,PAPER MONEY COLUMN A4,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105635,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"PAPER TYPING A4 WHITE I,V,P,",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105694,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"PAPER TYPING A4 COL GREEN & YELLOW I,V,P",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105759,NONE,74.0,0,74.0,0,0,0.0,0,0.0,PAPER WRAPPING BROWN,190.18,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105805,NONE,29.0,0,29.0,0,0,0.0,0,0.0,PASTE OFFICE,346.25,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105864,NONE,647.0,0,647.0,0,0,0.0,0,0.0,PRITT,20037.59,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105937,00NONE,12410.0,0,12410.0,0,0,0.0,0,0.0,PENS BALL POINT BLUE RED & BLACK,60982.4,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,105996,NONE,1116.0,0,1116.0,0,0,0.0,0,0.0,PENCILS ORDINARY HB 2H,11291.57,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106054,NONE,16.0,0,16.0,0,0,0.0,0,0.0,OFFICE PINS 25 MM,180.8,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106062,NONE,0.0,0,0.0,0,0,0.0,0,0.0,PLASTIC POUCHES 41-0707,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106089,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CLIP + STRAP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106127,NONE,91.0,0,91.0,0,0,0.0,0,0.0,PINS DRAWING,318.5,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106186,NONE,34.0,0,34.0,0,0,0.0,0,0.0,PINS MAPPING ALL COLOURS,988.07,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106194,NONE,41800.0,0,41800.0,0,0,0.0,0,0.0,"PLASTIC POCKETS A4 M,PUNCH (SOFT)",340243.22,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106232,NONE,4000.0,0,4000.0,0,0,0.0,0,0.0,PAPER ROLLS: THERMAL ROLLS 80X83,72120.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106275,NONE,13.0,0,13.0,0,0,0.0,0,0.0,RIBBON SHARP COMPET MAC,161.33,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106291,NONE,0.0,0,0.0,0,0,0.0,0,0.0,RIBBONS ACC MACHINE OLIVETTI LOGOS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106313,NONE,0.0,0,0.0,0,0,0.0,0,0.0,ROLLER INK 9161 OLIVETTI,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106348,NONE,0.0,0,0.0,0,0,0.0,0,0.0,INK CARTRIDGE 9274 711PD,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106429,NONE,0.0,0,0.0,0,0,0.0,0,0.0,RIBBONS TYPEWRITER ET CART OLIVETTI,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106437,NONE,0.0,0,0.0,0,0,0.0,0,0.0,RIBBON 9128 ET 115,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106542,NONE,0.0,0,0.0,0,0,0.0,0,0.0,RIBBONS TYPEWRITER OLLIVETTI,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106585,NONE,0.0,0,0.0,0,0,0.0,0,0.0,RIBBON 8R453 XEROX,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106739,NONE,523.0,0,523.0,0,0,0.0,0,0.0,ADDING MACHINE ROLLS 57 X 57,2479.8,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106798,NONE,0.0,0,0.0,0,0,0.0,0,0.0,ROLLS ADDING MACHINE 57X76,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,106800,NONE,2744.0,0,2744.0,0,0,0.0,0,0.0,THERMAL ROLLS 57X40,12183.36,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107042,NONE,0.0,0,0.0,0,0,0.0,0,0.0,ROLLS FAX 210X30X13,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107069,NONE,0.0,0,0.0,0,0,0.0,0,0.0,ROLLS FAX 210X30X50,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107077,NONE,0.0,0,0.0,0,0,0.0,0,0.0,ROLLS: FAX 210 X 100 X 50,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107093,00NONE,1030.0,0,1030.0,0,0,0.0,0,0.0,RULERS 30CM,3088.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107158,NONE,9.0,0,9.0,0,0,0.0,0,0.0,PLASTIC RULERS 40CM,26.64,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107212,NONE,193.0,0,193.0,0,0,0.0,0,0.0,"D,C, FIX PLASTIC SHEETS",9364.72,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107340,NONE,31.0,0,31.0,0,0,0.0,0,0.0,GIANT STAPLERS,8681.89,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107344,NONE,314.0,0,314.0,0,0,0.0,0,0.0,STAPLERS RAPID 17,34602.8,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107350,NONE,0.0,0,0.0,0,0,0.0,0,0.0,STAPLES 23/10 (1000p/box),0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107355,NONE,87.0,0,87.0,0,0,0.0,0,0.0,PUNCHER KANGARO 720,36622.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107409,NONE,0.0,0,0.0,0,0,0.0,0,0.0,STAPLES A-Z,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107468,NONE,665.0,0,663.0,0,2,69.6,0,0.0,STAPLES REXEL 56,23072.4,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107573,NONE,382.0,0,382.0,0,0,0.0,0,0.0,STAPLE REMOVERS,4896.7,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107580,NONE,4.0,0,4.0,0,0,0.0,0,0.0,URGENT STICKERS,54.32,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107596,NONE,100.0,0,100.0,0,0,0.0,0,0.0,Index tabs-transparent 20cm,1350.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107646,NONE,39.0,0,39.0,0,0,0.0,0,0.0,STRING THIN NR 304,480.09,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107719,00NONE,8.0,0,9.0,0,0,0.0,1,55.27,STRING THICK NR 309,442.16,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107750,NONE,256.0,0,256.0,0,0,0.0,0,0.0,STAPLES HEAVY DUTY 23/10 (1000 P/BOX),7372.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107778,NONE,45.0,0,45.0,0,0,0.0,0,0.0,PRESS TABS,475.66,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,107948,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TAGS RAILWAY,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108014,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TAPE CLEAR BOOK MENDING,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108015,NONE,5.0,0,4.0,0,1,151.11,0,0.0,BOOK BINDING TAPE 36MMX50M,604.44,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108065,NONE,81.0,0,81.0,0,0,0.0,0,0.0,MASKING TAPE 24MM,1102.41,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108081,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TIES BROWN & BLUE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108103,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TIES RED+BLUE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108138,NONE,20.0,0,20.0,0,0,0.0,0,0.0,MASKING TAPE 48MM,237.27,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108197,NONE,0.0,0,0.0,0,0,0.0,0,0.0,MASKING TAPE 72MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108250,00NONE,321.0,0,321.0,0,0,0.0,0,0.0,SIGN HERE STICKERS,14194.65,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108300,NONE,340.0,0,340.0,0,0,0.0,0,0.0,BUFF TAPE -BROWN 48 MM,4025.6,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108316,NONE,450.0,0,450.0,0,0,0.0,0,0.0,TAPE SELLOTAPE LARGE,10700.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108375,NONE,24.0,0,24.0,0,0,0.0,0,0.0,MAGIC TAPE 24MM X 50M,768.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108391,NONE,0.0,0,0.0,0,0,0.0,0,0.0,TAPE BOOK BINDING,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108450,NONE,0.0,0,348.0,0,0,0.0,348,0.0,BUFF TAPE -BROWN 48 MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108464,0000NE,263.0,0,263.0,0,0,0.0,0,0.0,PRESTIK 100G,7015.28,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108499,NONE,82.0,0,82.0,0,0,0.0,0,0.0,TIPPEX LIQUID,192.7,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108502,NONE,676.0,0,679.0,0,0,0.0,3,144.27,"CORRECTION PEN,PENTEL,BLUE BOT,",32508.06,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108626,NONE,0.0,0,0.0,0,0,0.0,0,0.0,WAX SEALING,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108685,NONE,0.0,0,0.0,0,0,0.0,0,0.0,WIRE SEALING,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108731,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BINDING CLOTH 1 X 50 METER,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108863,NONE,9.0,0,9.0,0,0,0.0,0,0.0,WHITE TWO SHEET BOARD 640 X 920,18729.5,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108936,NONE,12.0,0,12.0,0,0,0.0,0,0.0,BOARDS: BLUE TWO SHEET 640 X 920,18092.9,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,108995,NONE,5.0,0,5.0,0,0,0.0,0,0.0,GROEN 2 SHEET BOARD 640 X 920,13747.5,0.0,Sheet1,Variance report.xlsx,xlsx
STAT.STORE,NT2023,109002,NONE,10.0,0,10.0,0,0,0.0,0,0.0,YELLOW TWO SHEET BOARD 640 X 920,18850.0,0.0,Sheet1,Variance report.xlsx,xlsx
